estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving average,daily_deaths_moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
PA,2020-05-20,18135,1840,1633,114,1216.7142857142858,98.14285714285714,8517.0,687.0
PA,2020-05-21,19756,1621,1852,219,1269.857142857143,112.71428571428571,8889.0,789.0
PA,2020-05-22,21469,1713,1937,85,1337.142857142857,113.14285714285714,9360.0,792.0
PA,2020-05-23,22697,1228,2001,64,1359.0,114.57142857142857,9513.0,802.0
PA,2020-05-24,24125,1428,2148,147,1465.857142857143,129.85714285714286,10261.0,909.0
PA,2020-05-25,26077,1952,2372,224,1620.4285714285713,149.0,11343.0,1043.0
PA,2020-05-26,28600,2523,2469,97,1757.857142857143,135.71428571428572,12305.0,950.0
PA,2020-05-27,31033,2433,2545,76,1842.5714285714287,130.28571428571428,12898.0,912.0
PA,2020-05-28,33699,2666,2704,159,1991.857142857143,121.71428571428571,13943.0,852.0
PA,2020-05-29,36486,2787,2827,123,2145.285714285714,127.14285714285714,15017.0,890.0
PA,2020-05-30,37296,810,2900,73,2085.5714285714284,128.42857142857142,14599.0,899.0
PA,2020-05-31,37961,665,2923,23,1976.5714285714287,110.71428571428571,13836.0,775.0
PA,2020-06-01,38046,85,2925,2,1709.857142857143,79.0,11969.0,553.0
PA,2020-06-02,41207,3161,3040,115,1801.0,81.57142857142857,12607.0,571.0
PA,2020-06-03,44774,3567,3193,153,1963.0,92.57142857142857,13741.0,648.0
PA,2020-06-04,48049,3275,3416,223,2050.0,101.71428571428571,14350.0,712.0
PA,2020-06-05,50960,2911,3538,122,2067.714285714286,101.57142857142857,14474.0,711.0
PA,2020-06-06,53176,2216,3612,74,2268.5714285714284,101.71428571428571,15880.0,712.0
PA,2020-06-07,54271,1095,3678,66,2330.0,107.85714285714286,16310.0,755.0
PA,2020-06-08,56032,1761,3772,94,2569.4285714285716,121.0,17986.0,847.0
PA,2020-06-09,59148,3116,3853,81,2563.0,116.14285714285714,17941.0,813.0
PA,2020-06-10,62095,2947,3927,74,2474.4285714285716,104.85714285714286,17321.0,734.0
PA,2020-06-11,64126,2031,4030,103,2296.714285714286,87.71428571428571,16077.0,614.0
PA,2020-06-12,66328,2202,4132,102,2195.4285714285716,84.85714285714286,15368.0,594.0
PA,2020-06-13,68510,2182,4177,45,2190.5714285714284,80.71428571428571,15334.0,565.0
PA,2020-06-14,69179,669,4191,14,2129.714285714286,73.28571428571429,14908.0,513.0
PA,2020-06-15,69224,45,4201,10,1884.5714285714287,61.285714285714285,13192.0,429.0
PA,2020-06-16,71243,2019,4291,90,1727.857142857143,62.57142857142857,12095.0,438.0
PA,2020-06-17,74192,2949,4350,59,1728.142857142857,60.42857142857143,12097.0,423.0
PA,2020-06-18,76623,2431,4395,45,1785.2857142857142,52.142857142857146,12497.0,365.0
PA,2020-06-19,80072,3449,4469,74,1963.4285714285713,48.142857142857146,13744.0,337.0
PA,2020-06-20,82881,2809,4519,50,2053.0,48.857142857142854,14371.0,342.0
PA,2020-06-21,84654,1773,4583,64,2210.714285714286,56.0,15475.0,392.0
PA,2020-06-22,86020,1366,4605,22,2399.4285714285716,57.714285714285715,16796.0,404.0
PA,2020-06-23,88636,2616,4672,67,2484.714285714286,54.42857142857143,17393.0,381.0
PA,2020-06-24,91708,3072,4726,54,2502.285714285714,53.714285714285715,17516.0,376.0
PA,2020-06-25,94036,2328,4748,22,2487.5714285714284,50.42857142857143,17413.0,353.0
PA,2020-06-26,96472,2436,4803,55,2342.8571428571427,47.714285714285715,16400.0,334.0
PA,2020-06-27,99313,2841,4834,31,2347.4285714285716,45.0,16432.0,315.0
PA,2020-06-28,100443,1130,4845,11,2255.5714285714284,37.42857142857143,15789.0,262.0
PA,2020-06-29,101207,764,4870,25,2169.5714285714284,37.857142857142854,15187.0,265.0
PA,2020-06-30,103206,1999,4920,50,2081.4285714285716,35.42857142857143,14570.0,248.0
PA,2020-07-01,105853,2647,4960,40,2020.7142857142858,33.42857142857143,14145.0,234.0
PA,2020-07-02,108067,2214,5004,44,2004.4285714285713,36.57142857142857,14031.0,256.0
PA,2020-07-03,110411,2344,5050,46,1991.2857142857142,35.285714285714285,13939.0,247.0
PA,2020-07-04,112531,2120,5069,19,1888.2857142857142,33.57142857142857,13218.0,235.0
PA,2020-07-05,113811,1280,5096,27,1909.7142857142858,35.857142857142854,13368.0,251.0
PA,2020-07-06,114535,724,5105,9,1904.0,33.57142857142857,13328.0,235.0
PA,2020-07-07,116152,1617,5128,23,1849.4285714285713,29.714285714285715,12946.0,208.0
PA,2020-07-08,118744,2592,5169,41,1841.5714285714287,29.857142857142858,12891.0,209.0
PA,2020-07-09,120731,1987,5196,27,1809.142857142857,27.428571428571427,12664.0,192.0
PA,2020-07-10,122674,1943,5224,28,1751.857142857143,24.857142857142858,12263.0,174.0
PA,2020-07-11,124934,2260,5274,50,1771.857142857143,29.285714285714285,12403.0,205.0
PA,2020-07-12,125714,780,5289,15,1700.4285714285713,27.571428571428573,11903.0,193.0
PA,2020-07-13,126509,795,5293,4,1710.5714285714287,26.857142857142858,11974.0,188.0
PA,2020-07-14,128570,2061,5318,25,1774.0,27.142857142857142,12418.0,190.0
PA,2020-07-15,130834,2264,5337,19,1727.142857142857,24.0,12090.0,168.0
PA,2020-07-16,133039,2205,5385,48,1758.2857142857142,27.0,12308.0,189.0
PA,2020-07-17,135164,2125,5448,63,1784.2857142857142,32.0,12490.0,224.0
PA,2020-07-18,136947,1783,5478,30,1716.142857142857,29.142857142857142,12013.0,204.0
PA,2020-07-19,137484,537,5523,45,1681.4285714285713,33.42857142857143,11770.0,234.0
PA,2020-07-20,138396,912,5538,15,1698.142857142857,35.0,11887.0,245.0
PA,2020-07-21,140388,1992,5553,15,1688.2857142857142,33.57142857142857,11818.0,235.0
PA,2020-07-22,142358,1970,5581,28,1646.2857142857142,34.857142857142854,11524.0,244.0
PA,2020-07-23,144467,2109,5616,35,1632.5714285714287,33.0,11428.0,231.0
PA,2020-07-24,146252,1785,5646,30,1584.0,28.285714285714285,11088.0,198.0
PA,2020-07-25,147923,1671,5689,43,1568.0,30.142857142857142,10976.0,211.0
PA,2020-07-26,148463,540,5716,27,1568.4285714285713,27.571428571428573,10979.0,193.0
PA,2020-07-27,148823,360,5729,13,1489.5714285714287,27.285714285714285,10427.0,191.0
PA,2020-07-28,150185,1362,5716,-13,1399.5714285714287,23.285714285714285,9797.0,163.0
PA,2020-07-29,151849,1664,5694,-22,1355.857142857143,16.142857142857142,9491.0,113.0
PA,2020-07-30,153350,1501,5699,5,1269.0,11.857142857142858,8883.0,83.0
PA,2020-07-31,154685,1335,5728,29,1204.7142857142858,11.714285714285714,8433.0,82.0
PA,2020-08-01,156053,1368,5750,22,1161.4285714285713,8.714285714285714,8130.0,61.0
PA,2020-08-02,156285,232,5773,23,1117.4285714285713,8.142857142857142,7822.0,57.0
PA,2020-08-03,156505,220,5784,11,1097.4285714285713,7.857142857142857,7682.0,55.0
PA,2020-08-04,158277,1772,5799,15,1156.0,11.857142857142858,8092.0,83.0
PA,2020-08-05,160695,2418,5818,19,1263.7142857142858,17.714285714285715,8846.0,124.0
PA,2020-08-06,162822,2127,5835,17,1353.142857142857,19.428571428571427,9472.0,136.0
PA,2020-08-07,164759,1937,5854,19,1439.142857142857,18.0,10074.0,126.0
PA,2020-08-08,167099,2340,5871,17,1578.0,17.285714285714285,11046.0,121.0
PA,2020-08-09,167642,543,5885,14,1622.4285714285713,16.0,11357.0,112.0
PA,2020-08-10,168151,509,5893,8,1663.7142857142858,15.571428571428571,11646.0,109.0
PA,2020-08-11,169613,1462,5901,8,1619.4285714285713,14.571428571428571,11336.0,102.0
PA,2020-08-12,171878,2265,5909,8,1597.5714285714287,13.0,11183.0,91.0
PA,2020-08-13,173625,1747,5917,8,1543.2857142857142,11.714285714285714,10803.0,82.0
PA,2020-08-14,175608,1983,5924,7,1549.857142857143,10.0,10849.0,70.0
PA,2020-08-15,177010,1402,5932,8,1415.857142857143,8.714285714285714,9911.0,61.0
PA,2020-08-16,177969,959,5940,8,1475.2857142857142,7.857142857142857,10327.0,55.0
PA,2020-08-17,178375,406,5945,5,1460.5714285714287,7.428571428571429,10224.0,52.0
PA,2020-08-18,180090,1715,5975,30,1496.7142857142858,10.571428571428571,10477.0,74.0
PA,2020-08-19,182231,2141,6015,40,1479.0,15.142857142857142,10353.0,106.0
PA,2020-08-20,184253,2022,6027,12,1518.2857142857142,15.714285714285714,10628.0,110.0
PA,2020-08-21,186646,2393,6037,10,1576.857142857143,16.142857142857142,11038.0,113.0
PA,2020-08-22,188644,1998,6047,10,1662.0,16.428571428571427,11634.0,115.0
PA,2020-08-23,189289,645,6057,10,1617.142857142857,16.714285714285715,11320.0,117.0
PA,2020-08-24,189582,293,6062,5,1601.0,16.714285714285715,11207.0,117.0
PA,2020-08-25,191609,2027,6078,16,1645.5714285714287,14.714285714285714,11519.0,103.0
PA,2020-08-26,193564,1955,6097,19,1619.0,11.714285714285714,11333.0,82.0
PA,2020-08-27,195297,1733,6102,5,1577.7142857142858,10.714285714285714,11044.0,75.0
PA,2020-08-28,196874,1577,6106,4,1461.142857142857,9.857142857142858,10228.0,69.0
PA,2020-08-29,198246,1372,6109,3,1371.7142857142858,8.857142857142858,9602.0,62.0
PA,2020-08-30,199171,925,6115,6,1411.7142857142858,8.285714285714286,9882.0,58.0
PA,2020-08-31,199556,385,6146,31,1424.857142857143,12.0,9974.0,84.0
PA,2020-09-01,200985,1429,6176,30,1339.4285714285713,14.0,9376.0,98.0
PA,2020-09-02,202436,1451,6201,25,1267.4285714285713,14.857142857142858,8872.0,104.0
PA,2020-09-03,203969,1533,6215,14,1238.857142857143,16.142857142857142,8672.0,113.0
PA,2020-09-04,205291,1322,6228,13,1202.4285714285713,17.428571428571427,8417.0,122.0
PA,2020-09-05,206864,1573,6240,12,1231.142857142857,18.714285714285715,8618.0,131.0
PA,2020-09-06,207638,774,6249,9,1209.5714285714287,19.142857142857142,8467.0,134.0
PA,2020-09-07,208259,621,6257,8,1243.2857142857142,15.857142857142858,8703.0,111.0
PA,2020-09-08,208560,301,6269,12,1082.142857142857,13.285714285714286,7575.0,93.0
PA,2020-09-09,209808,1248,6280,11,1053.142857142857,11.285714285714286,7372.0,79.0
PA,2020-09-10,211061,1253,6289,9,1013.1428571428571,10.571428571428571,7092.0,74.0
PA,2020-09-11,212428,1367,6299,10,1019.5714285714286,10.142857142857142,7137.0,71.0
PA,2020-09-12,213655,1227,6307,8,970.1428571428571,9.571428571428571,6791.0,67.0
PA,2020-09-13,214376,721,6344,37,962.5714285714286,13.571428571428571,6738.0,95.0
PA,2020-09-14,214806,430,6368,24,935.2857142857143,15.857142857142858,6547.0,111.0
PA,2020-09-15,216318,1512,6387,19,1108.2857142857142,16.857142857142858,7758.0,118.0
PA,2020-09-16,217500,1182,6405,18,1098.857142857143,17.857142857142858,7692.0,125.0
PA,2020-09-17,218458,958,6421,16,1056.7142857142858,18.857142857142858,7397.0,132.0
PA,2020-09-18,219220,762,6438,17,970.2857142857143,19.857142857142858,6792.0,139.0
PA,2020-09-19,220205,985,6451,13,935.7142857142857,20.571428571428573,6550.0,144.0
PA,2020-09-20,220519,314,6460,9,877.5714285714286,16.571428571428573,6143.0,116.0
PA,2020-09-21,220775,256,6468,8,852.7142857142857,14.285714285714286,5969.0,100.0
PA,2020-09-22,221639,864,6477,9,760.1428571428571,12.857142857142858,5321.0,90.0
PA,2020-09-23,223021,1382,6489,12,788.7142857142857,12.0,5521.0,84.0
PA,2020-09-24,224302,1281,6502,13,834.8571428571429,11.571428571428571,5844.0,81.0
PA,2020-09-25,225542,1240,6427,-75,903.1428571428571,-1.5714285714285714,6322.0,-11.0
PA,2020-09-26,226826,1284,6534,107,945.8571428571429,11.857142857142858,6621.0,83.0
PA,2020-09-27,227756,930,6546,12,1033.857142857143,12.285714285714286,7237.0,86.0
PA,2020-09-28,228068,312,6551,5,1041.857142857143,11.857142857142858,7293.0,83.0
PA,2020-09-29,229175,1107,6560,9,1076.5714285714287,11.857142857142858,7536.0,83.0
PA,2020-09-30,230449,1274,6573,13,1061.142857142857,12.0,7428.0,84.0
PA,2020-10-01,231743,1294,6582,9,1063.0,11.428571428571429,7441.0,80.0
PA,2020-10-02,232803,1060,6585,3,1037.2857142857142,22.571428571428573,7261.0,158.0
PA,2020-10-03,233802,999,6593,8,996.5714285714286,8.428571428571429,6976.0,59.0
PA,2020-10-04,234033,231,6600,7,896.7142857142857,7.714285714285714,6277.0,54.0
PA,2020-10-05,234129,96,6606,6,865.8571428571429,7.857142857142857,6061.0,55.0
PA,2020-10-06,234884,755,6614,8,815.5714285714286,7.714285714285714,5709.0,54.0
PA,2020-10-07,235948,1064,6623,9,785.5714285714286,7.142857142857143,5499.0,50.0
PA,2020-10-08,236830,882,6629,6,726.7142857142857,6.714285714285714,5087.0,47.0
PA,2020-10-09,237478,648,6636,7,667.8571428571429,7.285714285714286,4675.0,51.0
PA,2020-10-10,237925,447,6645,9,589.0,7.428571428571429,4123.0,52.0
PA,2020-10-11,237938,13,6654,9,557.8571428571429,7.714285714285714,3905.0,54.0
PA,2020-10-12,237958,20,6656,2,547.0,7.142857142857143,3829.0,50.0
PA,2020-10-13,237996,38,6657,1,444.57142857142856,6.142857142857143,3112.0,43.0
PA,2020-10-14,238835,839,6661,4,412.42857142857144,5.428571428571429,2887.0,38.0
PA,2020-10-15,239519,684,6667,6,384.14285714285717,5.428571428571429,2689.0,38.0
PA,2020-10-16,240223,704,6670,3,392.14285714285717,4.857142857142857,2745.0,34.0
PA,2020-10-17,240966,743,6676,6,434.42857142857144,4.428571428571429,3041.0,31.0
PA,2020-10-18,241242,276,6677,1,472.0,3.2857142857142856,3304.0,23.0
PA,2020-10-19,241262,20,6682,5,472.0,3.7142857142857144,3304.0,26.0
PA,2020-10-20,242129,867,6686,4,590.4285714285714,4.142857142857143,4133.0,29.0
PA,2020-10-21,243118,989,6690,4,611.8571428571429,4.142857142857143,4283.0,29.0
PA,2020-10-22,244229,1111,6697,7,672.8571428571429,4.285714285714286,4710.0,30.0
PA,2020-10-23,245278,1049,6704,7,722.1428571428571,4.857142857142857,5055.0,34.0
PA,2020-10-24,246605,1327,6717,13,805.5714285714286,5.857142857142857,5639.0,41.0
PA,2020-10-25,247388,783,6722,5,878.0,6.428571428571429,6146.0,45.0
PA,2020-10-26,248024,636,6725,3,966.0,6.142857142857143,6762.0,43.0
PA,2020-10-27,249235,1211,6729,4,1015.1428571428571,6.142857142857143,7106.0,43.0
PA,2020-10-28,250336,1101,6733,4,1031.142857142857,6.142857142857143,7218.0,43.0
PA,2020-10-29,251292,956,6736,3,1009.0,5.571428571428571,7063.0,39.0
PA,2020-10-30,252389,1097,6738,2,1015.8571428571429,4.857142857142857,7111.0,34.0
PA,2020-10-31,252919,530,6743,5,902.0,3.7142857142857144,6314.0,26.0
PA,2020-11-01,253080,161,6751,8,813.1428571428571,4.142857142857143,5692.0,29.0
PA,2020-11-02,253229,149,6758,7,743.5714285714286,4.714285714285714,5205.0,33.0
PA,2020-11-03,253449,220,6762,4,602.0,4.714285714285714,4214.0,33.0
PA,2020-11-04,254384,935,6767,5,578.2857142857143,4.857142857142857,4048.0,34.0
PA,2020-11-05,255369,985,6773,6,582.4285714285714,5.285714285714286,4077.0,37.0
PA,2020-11-06,256139,770,6779,6,535.7142857142857,5.857142857142857,3750.0,41.0
PA,2020-11-07,256898,759,6784,5,568.4285714285714,5.857142857142857,3979.0,41.0
PA,2020-11-08,257170,272,6790,6,584.2857142857143,5.571428571428571,4090.0,39.0
PA,2020-11-09,257372,202,6795,5,591.8571428571429,5.285714285714286,4143.0,37.0
PA,2020-11-10,258311,939,6799,4,694.5714285714286,5.285714285714286,4862.0,37.0
PA,2020-11-11,259189,878,6802,3,686.4285714285714,5.0,4805.0,35.0
PA,2020-11-12,260058,869,6806,4,669.8571428571429,4.714285714285714,4689.0,33.0
PA,2020-11-13,261131,1073,6808,2,713.1428571428571,4.142857142857143,4992.0,29.0
PA,2020-11-14,261534,403,6817,9,662.2857142857143,4.714285714285714,4636.0,33.0
PA,2020-11-15,261788,254,6827,10,659.7142857142857,5.285714285714286,4618.0,37.0
PA,2020-11-16,261899,111,6832,5,646.7142857142857,5.285714285714286,4527.0,37.0
PA,2020-11-17,262345,446,6838,6,576.2857142857143,5.571428571428571,4034.0,39.0
PA,2020-11-18,263155,810,6844,6,566.5714285714286,6.0,3966.0,42.0
PA,2020-11-19,263935,780,6851,7,553.8571428571429,6.428571428571429,3877.0,45.0
PA,2020-11-20,264810,875,6855,4,525.5714285714286,6.714285714285714,3679.0,47.0
PA,2020-11-21,265562,752,6861,6,575.4285714285714,6.285714285714286,4028.0,44.0
PA,2020-11-22,266008,446,6865,4,602.8571428571429,5.428571428571429,4220.0,38.0
PA,2020-11-23,266273,265,6871,6,624.8571428571429,5.571428571428571,4374.0,39.0
PA,2020-11-24,266780,507,6875,4,633.5714285714286,5.285714285714286,4435.0,37.0
PA,2020-11-25,267700,920,6880,5,649.2857142857143,5.142857142857143,4545.0,36.0
PA,2020-11-26,268524,824,6884,4,655.5714285714286,4.714285714285714,4589.0,33.0
PA,2020-11-27,269057,533,6892,8,606.7142857142857,5.285714285714286,4247.0,37.0
PA,2020-11-28,269870,813,6901,9,615.4285714285714,5.714285714285714,4308.0,40.0
PA,2020-11-29,270368,498,6907,6,622.8571428571429,6.0,4360.0,42.0
PA,2020-11-30,270548,180,6915,8,610.7142857142857,6.285714285714286,4275.0,44.0
PA,2020-12-01,271228,680,6918,3,635.4285714285714,6.142857142857143,4448.0,43.0
PA,2020-12-02,272125,897,6927,9,632.1428571428571,6.714285714285714,4425.0,47.0
PA,2020-12-03,273126,1001,6933,6,657.4285714285714,7.0,4602.0,49.0
PA,2020-12-04,273753,627,6939,6,670.8571428571429,6.714285714285714,4696.0,47.0
PA,2020-12-05,274545,792,6944,5,667.8571428571429,6.142857142857143,4675.0,43.0
PA,2020-12-06,275049,504,6950,6,668.7142857142857,6.142857142857143,4681.0,43.0
PA,2020-12-07,275551,502,6954,4,714.7142857142857,5.571428571428571,5003.0,39.0
PA,2020-12-08,276221,670,6959,5,713.2857142857143,5.857142857142857,4993.0,41.0
PA,2020-12-09,277020,799,6963,4,699.2857142857143,5.142857142857143,4895.0,36.0
PA,2020-12-10,278066,1046,6972,9,705.7142857142857,5.571428571428571,4940.0,39.0
PA,2020-12-11,278858,792,6980,8,729.2857142857143,5.857142857142857,5105.0,41.0
PA,2020-12-12,279600,742,6989,9,722.1428571428571,6.428571428571429,5055.0,45.0
PA,2020-12-13,280272,672,6998,9,746.1428571428571,6.857142857142857,5223.0,48.0
PA,2020-12-14,280714,442,7003,5,737.5714285714286,7.0,5163.0,49.0
PA,2020-12-15,281667,953,7013,10,778.0,7.714285714285714,5446.0,54.0
PA,2020-12-16,282719,1052,7018,5,814.1428571428571,7.857142857142857,5699.0,55.0
PA,2020-12-17,283839,1120,7035,17,824.7142857142857,9.0,5773.0,63.0
PA,2020-12-18,284774,935,7042,7,845.1428571428571,8.857142857142858,5916.0,62.0
PA,2020-12-19,285632,858,7051,9,861.7142857142857,8.857142857142858,6032.0,62.0
PA,2020-12-20,286130,498,7057,6,836.8571428571429,8.428571428571429,5858.0,59.0
PA,2020-12-21,286616,486,7063,6,843.1428571428571,8.571428571428571,5902.0,60.0
PA,2020-12-22,287535,919,7069,6,838.2857142857143,8.0,5868.0,56.0
PA,2020-12-23,288465,930,7078,9,820.8571428571429,8.571428571428571,5746.0,60.0
PA,2020-12-24,289348,883,7095,17,787.0,8.571428571428571,5509.0,60.0
PA,2020-12-25,289777,429,7108,13,714.7142857142857,9.428571428571429,5003.0,66.0
PA,2020-12-26,289795,18,7124,16,594.7142857142857,10.428571428571429,4163.0,73.0
PA,2020-12-27,290326,531,7130,6,599.4285714285714,10.428571428571429,4196.0,73.0
PA,2020-12-28,290821,495,7142,12,600.7142857142857,11.285714285714286,4205.0,79.0
PA,2020-12-29,291907,1086,7149,7,624.5714285714286,11.428571428571429,4372.0,80.0
PA,2020-12-30,292712,805,7169,20,606.7142857142857,13.0,4247.0,91.0
PA,2020-12-31,293540,828,7188,19,598.8571428571429,13.285714285714286,4192.0,93.0
PA,2021-01-01,293802,262,7199,11,575.0,13.0,4025.0,91.0
PA,2021-01-02,293807,5,7209,10,573.1428571428571,12.142857142857142,4012.0,85.0
PA,2021-01-03,294010,203,7217,8,526.2857142857143,12.428571428571429,3684.0,87.0
PA,2021-01-04,294224,214,7223,6,486.14285714285717,11.571428571428571,3403.0,81.0
PA,2021-01-05,295439,1215,7235,12,504.57142857142856,12.285714285714286,3532.0,86.0
PA,2021-01-06,296752,1313,7247,12,577.1428571428571,11.142857142857142,4040.0,78.0
